S1_id,S1_lat,S1_lon,S1_alt,S2_id,S2_lat,S2_lon,S2_alt,link direction,gap of angle (rad),time,distance
SAT-34-18,-44.04207597221025,123.21671520386484,550,SAT-35-18,-44.04207597221025,128.21671520386494,550,right,0.00012731986306408925,78900,434.0145435496289
SAT-35-17,-51.057582527658894,106.17581620335393,550,SAT-34-17,-51.057582527658894,101.17581620335383,550,left,0.000166523388735126,78900,379.49902376284524
SAT-35-17,-51.057582527658894,106.17581620335393,550,SAT-36-17,-51.057582527658894,111.17581620335383,550,right,0.00016652338806841902,78900,379.49902376284314
SAT-43-4,48.793664943419735,274.3824254267542,550,SAT-42-4,48.793664943419735,269.3824254267542,550,left,0.00015157571635420324,78900,397.75345997361205
SAT-43-4,48.793664943419735,274.3824254267542,550,SAT-44-4,48.793664943419735,279.3824254267542,550,right,0.00015157571635420324,78900,397.75345997361364
SAT-44-4,48.793664943419735,279.3824254267542,550,SAT-43-4,48.793664943419735,274.3824254267542,550,left,0.00015157571635420324,78900,397.75345997361364
SAT-44-4,48.793664943419735,279.3824254267542,550,SAT-45-4,48.793664943419735,284.3824254267542,550,right,0.00015157571635420324,78900,397.753459973612
SAT-46-18,-44.04207597221025,183.21671520386488,550,SAT-45-18,-44.04207597221025,178.21671520386488,550,left,0.00012731986132009894,78900,434.01454354962675
SAT-46-18,-44.04207597221025,183.21671520386488,550,SAT-47-18,-44.04207597221025,188.21671520386485,550,right,0.00012731986306408925,78900,434.01454354962607
SAT-47-16,-52.878610567090135,139.62583728298705,550,SAT-46-16,-52.878610567090135,134.62583728298716,550,left,0.00018061564305173457,78900,364.38440387928716
SAT-47-16,-52.878610567090135,139.62583728298705,550,SAT-48-16,-52.878610567090135,144.62583728298713,550,right,0.00018061564305173457,78900,364.3844038792875
SAT-53-5,52.87861056709097,349.6258372830056,550,SAT-52-5,52.87861056709097,344.6258372830056,550,left,0.00018061564305173457,78900,364.3844038792805
SAT-53-5,52.87861056709097,349.6258372830056,550,SAT-54-5,52.87861056709097,354.6258372830056,550,right,0.00018061564305173457,78900,364.3844038792808
