index,source,destination,hops,fail count,delay
236,SAT-67-18,SAT-23-7,40,0,112.00099390772104
237,SAT-39-9,SAT-24-10,17,0,34.27828342405041
238,SAT-70-2,SAT-3-1,7,0,15.47154063132526
239,SAT-40-9,SAT-29-7,14,0,33.45485625234476
240,SAT-7-2,SAT-6-20,6,0,28.045901769274273
241,SAT-6-19,SAT-58-2,26,0,65.75556095176161
242,SAT-10-7,SAT-66-19,27,0,88.40311040906221
243,SAT-67-9,SAT-71-16,12,0,53.35731412192654
244,SAT-50-11,SAT-41-12,11,0,24.032810347002805
245,SAT-64-4,SAT-62-11,10,2,48.80885753156459
246,SAT-35-10,SAT-48-9,15,0,30.60047243882175
247,SAT-33-19,SAT-13-7,31,2,94.10417703991124
248,SAT-6-11,SAT-28-3,31,1,82.15653138713367
249,SAT-70-19,SAT-56-11,23,0,75.58971991193985
250,SAT-23-13,SAT-2-10,25,0,57.05337839273464
251,SAT-33-19,SAT-46-3,20,0,60.82100878752846
252,SAT-57-0,SAT-56-12,12,1,67.00995608514609
253,SAT-15-11,SAT-31-6,26,2,80.63189503497347
254,SAT-35-6,SAT-19-20,25,2,74.0654883970492
255,SAT-55-17,SAT-31-21,29,1,60.43294816777809
256,SAT-23-7,SAT-63-7,33,0,45.55642882141722
257,SAT-10-20,SAT-12-2,7,0,29.96579813312985
258,SAT-48-5,SAT-25-1,28,1,57.20470117553487
259,SAT-37-8,SAT-6-11,35,0,70.81034945399367
260,SAT-69-7,SAT-6-20,19,1,71.19785301193086
261,SAT-12-2,SAT-43-13,43,0,127.32554014604239
262,SAT-57-15,SAT-14-10,35,0,71.82154483924299
263,SAT-34-2,SAT-42-12,19,0,79.88214821898822
264,SAT-9-6,SAT-31-6,27,2,55.84387676865112
265,SAT-52-14,SAT-69-1,27,0,85.58914960468265
266,SAT-61-13,SAT-55-12,8,0,17.225432616793174
267,SAT-62-2,SAT-8-12,29,0,97.64114431588341
268,SAT-28-15,SAT-39-6,25,2,100.14460224374928
269,SAT-42-4,SAT-15-17,37,0,95.37907162027649
270,SAT-20-12,SAT-61-3,41,0,119.17427923991087
271,SAT-52-4,SAT-70-13,28,0,83.27251281049314
272,SAT-68-11,SAT-3-9,10,0,26.097127317156694
273,SAT-30-10,SAT-4-12,29,0,63.51965543593097
274,SAT-16-2,SAT-32-11,26,0,87.50962091554707
275,SAT-37-15,SAT-18-2,29,2,86.20901075244937
276,SAT-31-15,SAT-36-9,12,0,46.11014040795674
277,SAT-44-2,SAT-5-0,36,0,71.70748206190771
278,SAT-54-15,SAT-17-4,47,0,119.21237707986451
279,SAT-31-9,SAT-52-20,33,0,111.13708270142651
280,SAT-34-6,SAT-31-18,14,1,69.6889688923973
281,SAT-49-18,SAT-36-12,20,0,57.95897888975706
282,SAT-23-14,SAT-59-5,46,0,115.10268346832797
283,SAT-62-10,SAT-65-0,14,1,69.68896889239218
284,SAT-62-2,SAT-54-11,18,2,70.51952993347538
285,SAT-41-2,SAT-19-20,27,0,65.28201477012493
286,SAT-70-2,SAT-35-14,46,0,127.73559309039268
287,SAT-16-4,SAT-27-9,17,0,47.58225838355823
288,SAT-69-19,SAT-40-18,31,0,54.52878324356688
289,SAT-55-19,SAT-71-16,22,1,54.28690619897026
290,SAT-23-14,SAT-3-17,26,2,61.419575105941085
291,SAT-63-3,SAT-68-2,7,0,14.33612336270712
292,SAT-69-19,SAT-9-17,19,2,55.481155400015346
293,SAT-38-18,SAT-45-7,19,0,82.23611268793064
294,SAT-26-11,SAT-22-7,9,0,34.30570836793381
295,SAT-46-3,SAT-67-14,33,0,104.84489086848876
296,SAT-0-15,SAT-63-13,12,0,25.188532699227487
297,SAT-55-18,SAT-13-9,40,1,99.28339115258234
298,SAT-42-17,SAT-40-3,11,1,55.39165279212296
299,SAT-66-4,SAT-10-14,27,0,87.09645646527696
300,SAT-36-10,SAT-48-13,16,0,43.48072610700395
301,SAT-20-12,SAT-15-13,7,0,15.422352612187886
302,SAT-37-4,SAT-70-7,37,0,63.8804058606382
303,SAT-19-8,SAT-68-19,35,2,105.14400917145127
304,SAT-34-2,SAT-30-14,15,1,71.01936164557654
305,SAT-67-21,SAT-61-15,13,0,51.29100954364904
306,SAT-53-15,SAT-41-6,22,0,75.15515508263334
307,SAT-63-16,SAT-58-2,14,2,59.69049055730412
308,SAT-1-10,SAT-68-1,15,1,65.66752234470316
309,SAT-1-17,SAT-37-19,39,1,64.67932294370694
310,SAT-41-6,SAT-47-9,10,1,28.119524895628302
311,SAT-47-17,SAT-28-10,27,2,71.3759551231223
312,SAT-59-5,SAT-16-2,33,1,58.48459628594228
313,SAT-53-17,SAT-23-16,90,30,427.42055750356616
314,SAT-26-0,SAT-35-14,18,1,64.56809404651523
315,SAT-35-8,SAT-9-19,38,2,109.50142020041706
316,SAT-49-4,SAT-13-7,40,2,71.30514678283066
317,SAT-57-3,SAT-13-12,38,0,102.48546975739568
318,SAT-29-2,SAT-59-7,36,0,85.89899273802664
319,SAT-66-6,SAT-8-10,19,1,46.3345981118969
320,SAT-68-11,SAT-31-21,46,0,135.9951645232895
321,SAT-17-15,SAT-22-18,9,0,26.379395944553277
322,SAT-18-2,SAT-39-0,24,0,50.26361619226885
323,SAT-55-17,SAT-26-12,35,2,71.57705416810582
324,SAT-62-21,SAT-10-20,22,0,43.736478985429216
325,SAT-3-1,SAT-14-16,21,1,73.78641615467265
326,SAT-64-4,SAT-3-15,23,0,86.91922943053677
327,SAT-6-4,SAT-45-1,37,0,63.76548915372943
328,SAT-40-8,SAT-39-9,3,0,8.22709738229918
329,SAT-46-14,SAT-27-9,25,0,62.24049026566172
330,SAT-26-21,SAT-17-4,15,0,44.84387566976952
331,SAT-67-5,SAT-29-10,40,2,81.65531592188074
332,SAT-20-12,SAT-19-3,11,1,60.43230890582069
333,SAT-26-6,SAT-67-4,34,2,54.50693737404745
334,SAT-70-7,SAT-65-13,12,0,46.57833434701914
335,SAT-54-11,SAT-45-3,18,0,70.61368490891044
336,SAT-28-3,SAT-31-21,8,0,30.903814587510457
337,SAT-66-4,SAT-46-13,30,2,87.83380480858824
338,SAT-37-18,SAT-54-2,24,0,63.824163134718795
339,SAT-6-19,SAT-27-5,30,0,87.4414513884719
340,SAT-14-21,SAT-41-7,36,0,106.10393803184799
341,SAT-39-8,SAT-68-2,36,1,78.0632318413833
342,SAT-39-8,SAT-43-14,11,0,46.051398067889366
343,SAT-10-7,SAT-51-12,37,0,77.39875786312349
344,SAT-36-12,SAT-67-5,41,1,100.42898913543236
345,SAT-71-16,SAT-63-8,17,2,64.88575008495725
346,SAT-26-12,SAT-58-19,40,0,107.75220232701611
347,SAT-6-4,SAT-57-0,26,1,58.696181128216466
348,SAT-4-13,SAT-37-4,45,2,123.19277306600567
349,SAT-27-17,SAT-43-2,24,1,68.98030211422488
350,SAT-22-4,SAT-8-7,18,2,39.84936871583523
351,SAT-40-3,SAT-30-16,20,0,74.53202940589739
352,SAT-28-11,SAT-4-13,27,0,55.45741553994418
353,SAT-24-19,SAT-60-18,38,0,66.50412262608026
354,SAT-68-5,SAT-52-18,26,2,83.79265120461878
355,SAT-60-7,SAT-28-15,47,3,138.0137687564776
356,SAT-33-1,SAT-36-8,11,0,51.75450319138765
357,SAT-22-1,SAT-71-14,33,0,103.48502797314427
358,SAT-60-8,SAT-13-9,27,0,48.211016089980504
359,SAT-50-13,SAT-71-14,23,0,43.584244251028515
360,SAT-5-19,SAT-49-3,35,0,82.56567356085498
361,SAT-56-13,SAT-28-13,29,0,49.33550831416378
362,SAT-3-1,SAT-52-21,26,0,57.50898912000583
363,SAT-9-14,SAT-26-1,27,0,85.3063373651369
364,SAT-41-14,SAT-59-18,23,0,54.01599109453299
365,SAT-42-15,SAT-19-8,31,1,81.40352330616099
366,SAT-32-1,SAT-12-10,30,2,87.93348748013719
367,SAT-42-12,SAT-50-21,18,0,74.52894780050721
368,SAT-8-11,SAT-21-8,17,0,41.376442461953054
369,SAT-5-19,SAT-26-18,23,0,36.84402576364051
370,SAT-3-9,SAT-37-1,43,2,104.88911973903993
371,SAT-55-11,SAT-53-18,10,2,48.850095200662814
372,SAT-71-21,SAT-69-19,5,0,17.10460955248365
373,SAT-27-13,SAT-50-13,24,0,40.490040784622266
374,SAT-2-21,SAT-23-21,22,0,41.703860904561544
375,SAT-18-19,SAT-5-7,24,2,84.429020241289
376,SAT-64-19,SAT-16-2,30,0,72.89213942248477
377,SAT-35-17,SAT-70-19,38,1,63.65384290429068
378,SAT-5-0,SAT-54-15,31,0,92.1555098501676
379,SAT-49-6,SAT-54-11,11,1,40.049323136562094
380,SAT-64-10,SAT-3-15,17,0,54.6831073774233
381,SAT-27-7,SAT-68-2,37,0,77.6050928548106
382,SAT-25-18,SAT-10-6,28,2,100.4612633641057
383,SAT-68-10,SAT-16-2,29,2,83.29501322529978
384,SAT-26-1,SAT-69-14,39,0,114.99339923464858
385,SAT-15-4,SAT-32-2,20,1,39.26714361720488
386,SAT-61-13,SAT-11-4,34,2,106.05137110602168
387,SAT-54-2,SAT-2-20,25,0,61.42786097105544
388,SAT-40-5,SAT-4-6,40,2,71.7237968145154
389,SAT-23-4,SAT-60-1,39,1,73.50519414596769
390,SAT-68-19,SAT-31-14,41,2,86.60740554957822
391,SAT-18-3,SAT-38-5,23,0,43.86159748154081
392,SAT-39-3,SAT-3-17,45,0,107.84306467365943
393,SAT-26-3,SAT-25-21,6,0,27.802065762003128
394,SAT-22-17,SAT-27-13,10,2,33.947822603136856
395,SAT-64-20,SAT-62-20,3,0,3.735964360070974
396,SAT-1-17,SAT-30-11,36,2,83.92982462039103
397,SAT-27-13,SAT-43-21,25,0,80.63617879885331
398,SAT-36-18,SAT-49-18,14,0,18.808384224755304
399,SAT-10-7,SAT-45-10,39,0,70.33717744197635
400,SAT-57-15,SAT-28-15,88,29,425.3576211461968
401,SAT-38-1,SAT-29-16,17,0,63.29397434244441
402,SAT-15-14,SAT-63-7,32,0,82.79742810381208
403,SAT-23-16,SAT-6-3,27,2,83.52536929906505
404,SAT-46-8,SAT-3-20,40,2,110.17010252558374
405,SAT-63-11,SAT-63-3,9,0,52.5312531034333
406,SAT-61-10,SAT-25-5,42,0,104.39439812287804
407,SAT-3-6,SAT-52-18,34,3,100.94185602004964
408,SAT-47-8,SAT-38-12,14,0,41.33376017330198
409,SAT-41-19,SAT-65-0,28,0,59.88090957134931
410,SAT-57-19,SAT-31-18,28,0,50.118479130682
411,SAT-9-6,SAT-68-5,67,27,367.9478123076432
412,SAT-0-3,SAT-7-11,16,0,63.261854909677695
413,SAT-13-10,SAT-38-17,33,0,95.66773385086687
414,SAT-39-17,SAT-56-16,23,2,58.89206614765832
415,SAT-5-9,SAT-52-20,37,2,108.48420891787352
416,SAT-28-3,SAT-30-20,8,0,35.8961720473162
417,SAT-45-3,SAT-48-13,14,0,70.26027466579339
418,SAT-39-11,SAT-29-12,12,0,25.806001189988187
419,SAT-59-5,SAT-10-10,29,2,66.18547021824435
420,SAT-40-6,SAT-66-1,32,2,72.64312623314207
421,SAT-51-14,SAT-31-21,28,2,74.98461846342062
422,SAT-61-13,SAT-49-9,17,0,47.297539786398644
423,SAT-60-3,SAT-63-19,10,0,43.99202748644263
424,SAT-47-13,SAT-13-21,43,2,101.68141704082936
425,SAT-19-14,SAT-29-7,18,0,60.48313000825428
426,SAT-56-12,SAT-50-8,11,0,37.80334742122082
427,SAT-61-19,SAT-66-13,12,2,47.05005228740519
428,SAT-67-14,SAT-7-4,25,2,97.16074955874882
429,SAT-32-11,SAT-37-8,9,0,28.087243312394907
430,SAT-44-2,SAT-31-18,20,0,62.16266991092083
431,SAT-51-18,SAT-63-13,18,2,51.185424193230126
432,SAT-26-3,SAT-49-15,36,2,113.97421241201761
433,SAT-49-14,SAT-62-15,15,0,26.44924689181137
434,SAT-30-14,SAT-60-3,42,0,118.11395052617839
435,SAT-71-18,SAT-51-17,22,0,35.63659892648223
436,SAT-20-6,SAT-64-14,37,1,93.22952230741357
437,SAT-23-13,SAT-24-10,5,0,21.44953097204954
438,SAT-12-1,SAT-22-17,23,3,94.08264131239994
439,SAT-58-1,SAT-35-6,31,2,79.39556759734738
440,SAT-70-7,SAT-3-17,16,0,72.93582193004426
441,SAT-29-8,SAT-20-0,18,0,67.65237938388033
442,SAT-6-0,SAT-19-20,16,0,37.488915348784246
443,SAT-34-10,SAT-51-2,26,2,78.50220822919823
444,SAT-5-11,SAT-63-14,18,0,41.087065311480394
445,SAT-51-1,SAT-44-2,9,0,18.807598062748554
446,SAT-45-8,SAT-56-13,17,0,51.32264026887523
447,SAT-63-13,SAT-30-1,44,2,113.68544119658009
448,SAT-57-20,SAT-50-11,17,2,69.78547314092162
449,SAT-10-7,SAT-8-7,3,0,2.91038635256297
450,SAT-28-3,SAT-26-20,8,0,35.883948987773614
451,SAT-29-13,SAT-64-19,42,0,100.57689195085412
452,SAT-51-17,SAT-39-7,23,3,83.97556116803642
453,SAT-18-12,SAT-22-1,16,0,79.91213631937015
454,SAT-10-10,SAT-41-19,41,0,120.79505778441009
455,SAT-39-8,SAT-52-20,24,2,85.49017771539745
456,SAT-15-9,SAT-62-20,37,2,108.65244801037288
457,SAT-10-10,SAT-60-18,31,2,84.5825910974067
458,SAT-69-11,SAT-2-20,15,0,69.12895319717938
459,SAT-26-21,SAT-16-4,22,3,86.79926301449045
460,SAT-30-1,SAT-14-17,23,0,70.1087071828141
461,SAT-47-7,SAT-31-21,25,0,75.85481705602682
462,SAT-26-20,SAT-4-12,31,0,93.80301563283022
463,SAT-5-9,SAT-29-2,32,2,82.54596458826913
464,SAT-58-5,SAT-54-18,14,2,65.19451276183051
